t,bg,meal,reward
140,110.0,0,0.0
141,110.0,0,0.0
142,110.0,0,0.0
143,110.0,0,0.0
144,110.0,0,0.0
145,110.0,0,0.0
146,110.0,0,0.0
147,110.0,0,0.0
148,110.0,0,0.0
149,110.0,0,0.0
150,110.0,0,0.0
151,110.0,0,0.0
152,110.0,0,0.0
153,110.0,0,0.0
154,110.0,0,0.0
155,110.0,0,0.0
156,110.0,0,0.0
157,110.0,0,0.0
158,110.0,0,0.0
159,110.0,0,0.0
160,110.0,0,0.0
161,110.0,0,0.0
162,110.0,0,0.0
163,110.0,0,0.0
164,110.0,0,0.0
165,110.0,0,0.0
166,110.0,0,0.0
167,110.0,0,0.0
168,110.0,0,0.0
169,110.0,0,0.0
170,110.0,0,0.0
171,110.0,0,0.0
172,110.0,0,0.0
173,110.0,0,0.0
174,110.0,0,0.0
175,110.0,0,0.0
176,110.0,0,0.0
177,110.0,0,0.0
178,110.0,0,0.0
179,110.0,0,0.0
180,110.0,0,0.0
181,110.0,0,0.0
182,110.0,0,0.0
183,110.0,0,0.0
184,110.0,0,0.0
185,110.0,0,0.0
186,110.0,0,0.0
187,110.0,0,0.0
188,110.0,0,0.0
189,110.0,0,0.0
190,110.0,0,0.0
191,110.0,0,0.0
192,110.0,0,0.0
193,110.0,0,0.0
194,110.0,0,0.0
195,110.0,0,0.0
196,110.0,0,0.0
197,110.0,0,0.0
198,110.0,0,0.0
199,110.0,0,0.0
200,110.0,0,0.0
201,110.0,0,0.0
202,110.0,0,0.0
203,110.0,0,0.0
204,110.0,0,0.0
205,110.0,0,0.0
206,110.0,0,0.0
207,110.0,0,0.0
208,110.0,0,0.0
209,110.0,0,0.0
210,110.0,0,0.0
211,110.0,0,0.0
212,110.0,0,0.0
213,110.0,0,0.0
214,110.0,0,0.0
215,110.0,0,0.0
216,110.0,0,0.0
217,110.0,0,0.0
218,110.0,0,0.0
219,110.0,0,0.0
220,110.0,0,0.0
221,110.0,0,0.0
222,110.0,0,0.0
223,110.0,0,0.0
224,110.0,0,0.0
225,110.0,0,0.0
226,110.0,0,0.0
227,110.0,0,0.0
228,110.0,0,0.0
229,110.0,0,0.0
230,110.0,0,0.0
231,110.0,0,0.0
232,110.0,0,0.0
233,110.0,0,0.0
234,110.0,0,0.0
235,110.0,0,0.0
236,110.0,0,0.0
237,110.0,0,0.0
238,110.0,0,0.0
239,110.0,0,0.0
240,110.0,0,0.0
241,110.0,0,0.0
242,110.0,0,0.0
243,110.0,0,0.0
244,110.0,0,0.0
245,110.0,0,0.0
246,110.0,0,0.0
247,110.0,0,0.0
248,110.0,0,0.0
249,110.0,0,0.0
250,110.0,0,0.0
251,110.0,0,0.0
252,110.0,0,0.0
253,110.0,0,0.0
254,110.0,0,0.0
255,110.0,0,0.0
256,110.0,0,0.0
257,110.0,0,0.0
258,110.0,0,0.0
259,110.0,0,0.0
260,110.0,0,0.0
261,110.0,0,0.0
262,110.0,0,0.0
263,110.0,0,0.0
264,110.0,0,0.0
265,110.0,0,0.0
266,110.0,0,0.0
267,110.0,0,0.0
268,110.0,0,0.0
269,110.0,0,0.0
270,110.0,0,0.0
271,110.0,0,0.0
272,110.0,0,0.0
273,110.0,0,0.0
274,110.0,0,0.0
275,110.0,0,0.0
276,110.0,0,0.0
277,110.0,0,0.0
278,110.0,0,0.0
279,110.0,0,0.0
280,110.0,0,0.0
281,110.0,0,0.0
282,110.0,0,0.0
283,110.0,0,0.0
284,110.0,0,0.0
285,110.0,0,0.0
286,110.0,0,0.0
287,110.0,0,0.0
288,110.0,0,0.0
289,110.0,0,0.0
290,110.0,0,0.0
291,110.0,0,0.0
292,110.0,0,0.0
293,110.0,0,0.0
294,110.0,0,0.0
295,110.0,0,0.0
296,110.0,0,0.0
297,110.0,0,0.0
298,110.0,0,0.0
299,110.0,0,0.0
300,110.0,0,0.0
301,110.0,0,0.0
302,110.0,0,0.0
303,110.0,0,0.0
304,110.0,0,0.0
305,110.0,0,0.0
306,110.0,0,0.0
307,110.0,0,0.0
308,110.0,0,0.0
309,110.0,0,0.0
310,110.0,0,0.0
311,110.0,0,0.0
312,110.0,0,0.0
313,110.0,0,0.0
314,110.0,0,0.0
315,110.0,0,0.0
316,110.0,0,0.0
317,110.0,0,0.0
318,110.0,0,0.0
319,110.0,0,0.0
320,110.0,0,0.0
321,110.0,0,0.0
322,110.0,0,0.0
323,110.0,0,0.0
324,110.0,0,0.0
325,110.0,0,0.0
326,110.0,0,0.0
327,110.0,0,0.0
328,110.0,0,0.0
329,110.0,0,0.0
330,110.0,0,0.0
331,110.0,0,0.0
332,110.0,0,0.0
333,110.0,0,0.0
334,110.0,0,0.0
335,110.0,0,0.0
336,110.0,0,0.0
337,110.0,0,0.0
338,110.0,0,0.0
339,110.0,0,0.0
340,110.0,0,0.0
341,110.0,0,0.0
342,110.0,0,0.0
343,110.0,0,0.0
344,110.0,0,0.0
345,110.0,0,0.0
346,110.0,0,0.0
347,110.0,0,0.0
348,110.0,0,0.0
349,110.0,0,0.0
350,110.0,0,0.0
351,110.0,0,0.0
352,110.0,0,0.0
353,110.0,0,0.0
354,110.0,0,0.0
355,110.0,0,0.0
356,110.0,0,0.0
357,110.0,0,0.0
358,110.0,0,0.0
359,110.0,0,0.0
360,110.0,0,0.0
361,110.0,0,0.0
362,110.0,0,0.0
363,110.0,0,0.0
364,110.0,0,0.0
365,110.0,0,0.0
366,110.0,0,0.0
367,110.0,0,0.0
368,110.0,0,0.0
369,110.0,0,0.0
370,110.0,0,0.0
371,110.0,0,0.0
372,110.0,0,0.0
373,110.0,0,0.0
374,110.0,0,0.0
375,110.0,0,0.0
376,110.0,0,0.0
377,110.0,0,0.0
378,110.0,0,0.0
379,110.0,0,0.0
380,110.0,0,0.0
381,110.0,0,0.0
382,110.0,0,0.0
383,110.0,0,0.0
384,110.0,0,0.0
385,110.0,0,0.0
386,110.0,0,0.0
387,110.0,0,0.0
388,110.0,0,0.0
389,110.0,0,0.0
390,110.0,0,0.0
391,110.0,0,0.0
392,110.0,0,0.0
393,110.0,0,0.0
394,110.0,0,0.0
395,110.0,0,0.0
396,110.0,0,0.0
397,110.0,0,0.0
398,110.0,0,0.0
399,110.0,0,0.0
400,110.0,0,0.0
401,110.0,0,0.0
402,110.0,0,0.0
403,110.0,0,0.0
404,110.0,0,0.0
405,110.0,0,0.0
406,110.0,0,0.0
407,110.0,0,0.0
408,110.0,0,0.0
409,110.0,0,0.0
410,110.0,0,0.0
411,110.0,0,0.0
412,110.0,0,0.0
413,110.0,0,0.0
414,110.0,0,0.0
415,110.0,0,0.0
416,110.0,0,0.0
417,110.0,0,0.0
418,110.0,0,0.0
419,110.0,0,0.0
420,110.0,0,0.0
421,110.0,0,0.0
422,110.0,0,0.0
423,110.0,0,0.0
424,110.0,0,0.0
425,110.0,0,0.0
426,110.0,0,0.0
427,110.0,0,0.0
428,110.0,0,0.0
429,110.0,0,0.0
430,110.0,0,0.0
431,110.0,0,0.0
432,110.0,0,0.0
433,110.0,0,0.0
434,110.0,0,0.0
435,110.0,0,0.0
436,110.0,0,0.0
437,110.0,0,0.0
438,110.0,0,0.0
439,110.0,0,0.0
440,110.0,0,0.0
441,110.0,0,0.0
442,110.0,0,0.0
443,110.0,0,0.0
444,110.0,0,0.0
445,110.0,0,0.0
446,110.0,0,0.0
447,110.0,0,0.0
448,110.0,0,0.0
449,110.0,0,0.0
450,110.0,0,0.0
451,110.0,0,0.0
452,110.0,0,0.0
453,110.0,0,0.0
454,110.0,0,0.0
455,110.0,0,0.0
456,110.0,0,0.0
457,110.0,0,0.0
458,110.0,0,0.0
459,110.0,0,0.0
460,110.0,0,0.0
461,110.0,0,0.0
462,110.0,0,0.0
463,110.0,0,0.0
464,110.0,0,0.0
465,110.0,0,0.0
466,110.0,0,0.0
467,110.0,0,0.0
468,110.0,0,0.0
469,110.0,0,0.0
470,110.0,0,0.0
471,110.0,0,0.0
472,110.0,0,0.0
473,110.0,0,0.0
474,110.0,0,0.0
475,110.0,0,0.0
476,110.0,0,0.0
477,110.0,0,0.0
478,110.0,0,0.0
479,110.0,0,0.0
480,110.0,0,0.0
481,110.0,0,0.0
482,110.0,0,0.0
483,110.0,0,0.0
484,110.0,0,0.0
485,110.0,0,0.0
486,110.0,0,0.0
487,110.0,0,0.0
488,110.0,0,0.0
489,110.0,0,0.0
490,110.0,0,0.0
491,110.0,0,0.0
492,110.0,0,0.0
493,110.0,0,0.0
494,110.0,0,0.0
495,110.0,0,0.0
496,110.0,0,0.0
497,110.0,0,0.0
498,110.0,0,0.0
499,110.0,0,0.0
500,110.0,0,0.0
501,110.0,0,0.0
502,110.0,0,0.0
503,110.0,0,0.0
504,110.0,0,0.0
505,110.0,0,0.0
506,110.0,0,0.0
507,110.0,0,0.0
508,110.0,0,0.0
509,110.0,0,0.0
510,111.03333333333333,20,0.0
511,111.01037356722615,0,0.0
512,110.9879665339565,0,0.0
513,110.96609866487191,0,0.0
514,110.94475672589698,0,0.0
515,110.92392780927499,0,0.0
516,110.90359932551348,0,0.0
517,110.88375899552872,0,0.0
518,110.86439484298393,0,0.0
519,110.84549518681686,0,0.0
520,110.82704863395183,0,0.0
521,110.80904407219151,0,0.0
522,110.79147066328443,0,0.0
523,110.77431783616348,0,0.0
524,110.7575752803514,0,0.0
525,110.74123293952911,0,0.0
526,110.72528100526274,0,0.0
527,110.70970991088558,0,0.0
528,110.69451032553106,0,0.0
529,110.67967314831307,0,0.0
530,110.66518950264995,0,0.0
531,110.65105073072854,0,0.0
532,110.63724838810498,0,0.0
533,110.62377423843881,0,0.0
534,110.61062024835702,0,0.0
535,110.59777858244487,0,0.0
536,110.58524159836054,0,0.0
537,110.57300184207014,0,0.0
538,110.56105204320058,0,0.0
539,110.54938511050702,0,0.0
540,110.53799412745232,0,0.0
541,110.52687234789555,0,0.0
542,110.51601319188694,0,0.0
543,110.50541024156666,0,0.0
544,110.49505723716496,0,0.0
545,110.48494807310077,0,0.0
546,110.47507679417694,0,0.0
547,110.4654375918692,0,0.0
548,110.45602480070683,0,0.0
549,110.44683289474258,0,0.0
550,110.43785648410987,0,0.0
551,110.4290903116649,0,0.0
552,110.4205292497116,0,0.0
553,110.41216829680769,0,0.0
554,110.40400257464914,0,0.0
555,110.39602732503204,0,0.0
556,110.38823790688905,0,0.0
557,110.38062979339934,0,0.0
558,110.3731985691696,0,0.0
559,110.36593992748487,0,0.0
560,110.3588496676271,0,0.0
561,110.35192369225989,0,0.0
562,110.34515800487792,0,0.0
563,110.3385487073192,0,0.0
564,110.33209199733886,0,0.0
565,110.32578416624273,0,0.0
566,110.31962159657934,0,0.0
567,110.31360075988903,0,0.0
568,110.30771821450843,0,0.0
569,110.30197060342928,0,0.0
570,110.2963546522101,0,0.0
571,110.29086716693924,0,0.0
572,110.2855050322485,0,0.0
573,110.28026520937553,0,0.0
574,110.27514473427419,0,0.0
575,110.27014071577152,0,0.0
576,110.2652503337702,0,0.0
577,110.26047083749542,0,0.0
578,110.25579954378493,0,0.0
579,110.25123383542146,0,0.0
580,110.24677115950612,0,0.0
581,110.24240902587213,0,0.0
582,110.23814500553752,0,0.0
583,110.23397672919616,0,0.0
584,110.22990188574606,0,0.0
585,110.22591822085383,0,0.0
586,110.22202353555474,0,0.0
587,110.21821568488728,0,0.0
588,110.2144925765614,0,0.0
589,110.21085216965962,0,0.0
590,110.20729247337027,0,0.0
591,110.20381154575195,0,0.0
592,110.20040749252841,0,0.0
593,110.19707846591336,0,0.0
594,110.19382266346409,0,0.0
595,110.19063832696354,0,0.0
596,110.18752374132985,0,0.0
597,110.18447723355291,0,0.0
598,110.1814971716571,0,0.0
599,110.17858196368967,0,0.0
600,110.17573005673403,0,0.0
601,110.17293993594751,0,0.0
602,110.17021012362272,0,0.0
603,110.16753917827221,0,0.0
604,110.16492569373561,0,0.0
605,110.1623682983089,0,0.0
606,110.15986565389514,0,0.0
607,110.15741645517609,0,0.0
608,110.1550194288044,0,0.0
609,110.15267333261565,0,0.0
610,110.15037695485984,0,0.0
611,110.14812911345189,0,0.0
612,110.14592865524064,0,0.0
613,110.14377445529578,0,0.0
614,110.14166541621256,0,0.0
615,110.1396004674335,0,0.0
616,110.1375785645869,0,0.0
617,110.13559868884172,0,0.0
618,110.1336598462783,0,0.0
619,110.13176106727467,0,0.0
620,110.12990140590793,0,0.0
621,110.12807993937052,0,0.0
622,110.12629576740078,0,0.0
623,110.12454801172764,0,0.0
624,110.12283581552896,0,0.0
625,110.12115834290326,0,0.0
626,110.11951477835451,0,0.0
627,110.11790432628959,0,0.0
628,110.11632621052817,0,0.0
629,110.11477967382469,0,0.0
630,110.11326397740208,0,0.0
631,110.11177840049717,0,0.0
632,110.11032223991702,0,0.0
633,110.10889480960643,0,0.0
634,110.10749544022607,0,0.0
635,110.10612347874097,0,0.0
636,110.10477828801919,0,0.0
637,110.10345924644041,0,0.0
638,110.10216574751415,0,0.0
639,110.10089719950743,0,0.0
640,110.09965302508158,0,0.0
641,110.09843266093809,0,0.0
642,110.09723555747308,0,0.0
643,110.09606117844045,0,0.0
644,110.09490900062312,0,0.0
645,110.09377851351263,0,0.0
646,110.09266921899648,0,0.0
647,110.09158063105322,0,0.0
648,110.09051227545505,0,0.0
649,110.08946368947785,0,0.0
650,110.08843442161822,0,0.0
651,110.08742403131757,0,0.0
652,110.08643208869309,0,0.0
653,110.08545817427517,0,0.0
654,110.08450187875152,0,0.0
655,110.08356280271741,0,0.0
656,110.08264055643218,0,0.0
657,110.08173475958172,0,0.0
658,110.08084504104683,0,0.0
659,110.07997103867726,0,0.0
660,110.07911239907135,0,0.0
661,110.07826877736109,0,0.0
662,110.07743983700249,0,0.0
663,110.07662524957111,0,0.0
664,110.07582469456264,0,0.0
665,110.07503785919843,0,0.0
666,110.07426443823572,0,0.0
667,110.07350413378265,0,0.0
668,110.07275665511781,0,0.0
669,110.07202171851418,0,0.0
670,110.07129904706748,0,0.0
671,110.07058837052874,0,0.0
672,110.06988942514096,0,0.0
673,110.0692019534798,0,0.0
674,110.06852570429832,0,0.0
675,110.06786043237533,0,0.0
676,110.06720589836765,0,0.0
677,110.06656186866597,0,0.0
678,110.06592811525424,0,0.0
679,110.06530441557254,0,0.0
680,110.06469055238333,0,0.0
681,110.06408631364097,0,0.0
682,110.06349149236456,0,0.0
683,110.06290588651372,0,0.0
684,110.06232929886767,0,0.0
685,110.06176153690707,0,0.0
686,110.06120241269895,0,0.0
687,110.06065174278433,0,0.0
688,110.06010934806874,0,0.0
689,110.0595750537153,0,0.0
690,110.05904868904061,0,0.0
691,110.05853008741299,0,0.0
692,110.05801908615344,0,0.0
693,110.05751552643886,0,0.0
694,110.05701925320784,0,0.0
695,110.05653011506855,0,0.0
696,110.05604796420913,0,0.0
697,110.05557265631008,0,0.0
698,110.05510405045895,0,0.0
699,110.0546420090671,0,0.0
700,110.05418639778844,0,0.0
701,110.05373708544032,0,0.0
702,110.05329394392618,0,0.0
703,110.05285684816022,0,0.0
704,110.05242567599397,0,0.0
705,110.05200030814454,0,0.0
706,110.05158062812471,0,0.0
707,110.05116652217474,0,0.0
708,110.05075787919588,0,0.0
709,110.05035459068546,0,0.0
710,110.04995655067357,0,0.0
711,110.0495636556614,0,0.0
712,110.04917580456103,0,0.0
713,110.04879289863665,0,0.0
714,110.04841484144733,0,0.0
715,110.04804153879113,0,0.0
716,110.04767289865063,0,0.0
717,110.04730883113976,0,0.0
718,110.04694924845195,0,0.0
719,110.04659406480954,0,0.0
720,110.04624319641454,0,0.0
721,110.04589656140043,0,0.0
722,110.04555407978525,0,0.0
723,110.04521567342587,0,0.0
724,110.04488126597333,0,0.0
725,110.04455078282922,0,0.0
726,110.04422415110331,0,0.0
727,110.04390129957206,0,0.0
728,110.04358215863816,0,0.0
729,110.04326666029125,0,0.0
730,110.0429547380693,0,0.0
731,110.04264632702123,0,0.0
732,110.04234136367026,0,0.0
733,110.04203978597825,0,0.0
734,110.0417415333109,0,0.0
735,110.04144654640378,0,0.0
736,110.04115476732919,0,0.0
737,110.04086613946393,0,0.0
738,110.04058060745771,0,0.0
739,110.04029811720248,0,0.0
740,110.0400186158024,0,0.0
741,110.03974205154458,0,0.0
742,110.03946837387065,0,0.0
743,110.03919753334883,0,0.0
744,110.03892948164682,0,0.0
745,110.03866417150536,0,0.0
746,110.03840155671236,0,0.0
747,110.03814159207772,0,0.0
748,110.03788423340878,0,0.0
749,110.03762943748629,0,0.0
750,110.0373771620411,0,0.0
751,110.03712736573131,0,0.0
752,110.03688000812002,0,0.0
753,110.03663504965363,0,0.0
754,110.0363924516407,0,0.0
755,110.03615217623123,0,0.0
756,110.03591418639657,0,0.0
757,110.03567844590978,0,0.0
758,110.0354449193264,0,0.0
759,110.0352135719658,0,0.0
760,110.03498436989291,0,0.0
761,110.03475727990045,0,0.0
762,110.03453226949154,0,0.0
763,110.0343093068628,0,0.0
764,110.03408836088781,0,0.0
765,112.87553606776764,55,0.0
766,112.8121797075538,0,0.0
767,112.75034528982023,0,0.0
768,112.68999547219687,0,0.0
769,112.63109383300073,0,0.0
770,112.57360484851131,0,0.0
771,112.51749387080693,0,0.0
772,112.46272710614835,0,0.0
773,112.40927159389594,0,0.0
774,112.35709518594751,0,0.0
775,112.3061665266836,0,0.0
776,112.25645503340805,0,0.0
777,112.20793087727131,0,0.0
778,112.16056496466484,0,0.0
779,112.11432891907477,0,0.0
780,112.06919506338357,0,0.0
781,112.02513640260871,0,0.0
782,111.98212660706733,0,0.0
783,111.94013999595674,0,0.0
784,111.89915152134009,0,0.0
785,111.85913675252749,0,0.0
786,111.82007186084277,0,0.0
787,111.78193360476621,0,0.0
788,111.74469931544408,0,0.0
789,111.70834688255604,0,0.0
790,111.67285474053122,0,0.0
791,111.63820185510482,0,0.0
792,111.60436771020646,0,0.0
793,111.57133229517217,0,0.0
794,111.53907609227228,0,0.0
795,111.507580064547,0,0.0
796,111.47682564394248,0,0.0
797,111.44679471973959,0,0.0
798,111.4174696272685,0,0.0
799,111.38883313690182,0,0.0
800,111.36086844331945,0,0.0
801,111.33355915503837,0,0.0
802,111.30688928420116,0,0.0
803,111.2808432366163,0,0.0
804,111.25540580204452,0,0.0
805,111.23056214472493,0,0.0
806,111.20629779413503,0,0.0
807,111.1825986359787,0,0.0
808,111.15945090339696,0,0.0
809,111.13684116839528,0,0.0
810,111.1147563334829,0,0.0
811,111.0931836235184,0,0.0
812,111.07211057775649,0,0.0
813,111.05152504209123,0,0.0
814,111.03141516149077,0,0.0
815,111.01176937261874,0,0.0
816,110.99257639663784,0,0.0
817,110.97382523219109,0,0.0
818,110.95550514855634,0,0.0
819,110.93760567896972,0,0.0
820,110.92011661411397,0,0.0
821,110.90302799576749,0,0.0
822,110.88633011061012,0,0.0
823,110.8700134841819,0,0.0
824,110.85406887499092,0,0.0
825,110.83848726876656,0,0.0
826,110.82325987285478,0,0.0
827,110.80837811075148,0,0.0
828,110.79383361677108,0,0.0
829,110.7796182308465,0,0.0
830,110.76572399345761,0,0.0
831,110.75214314068482,0,0.0
832,110.73886809938485,0,0.0
833,110.72589148248538,0,0.0
834,110.71320608439615,0,0.0
835,110.70080487653307,0,0.0
836,110.6886810029529,0,0.0
837,110.67682777609579,0,0.0
838,110.6652386726327,0,0.0
839,110.65390732941547,0,0.0
840,110.64282753952689,0,0.0
841,110.63199324842809,0,0.0
842,110.62139855020119,0,0.0
843,110.61103768388463,0,0.0
844,110.60090502989894,0,0.0
845,110.59099510656074,0,0.0
846,110.58130256668287,0,0.0
847,110.5718221942582,0,0.0
848,110.56254890122567,0,0.0
849,110.55347772431571,0,0.0
850,110.54460382197391,0,0.0
851,110.53592247136034,0,0.0
852,110.52742906542312,0,0.0
853,110.5191191100441,0,0.0
854,110.51098822125506,0,0.0
855,110.50303212252253,0,0.0
856,110.49524664209974,0,0.0
857,110.48762771044389,0,0.0
858,110.480171357697,0,0.0
859,110.47287371122925,0,0.0
860,110.46573099324269,0,0.0
861,110.45873951843413,0,0.0
862,110.45189569171583,0,0.0
863,110.44519600599234,0,0.0
864,110.43863703999224,0,0.0
865,110.43221545615336,0,0.0
866,110.42592799856023,0,0.0
867,110.4197714909324,0,0.0
868,110.41374283466249,0,0.0
869,110.40783900690245,0,0.0
870,110.40205705869735,0,0.0
871,110.39639411316493,0,0.0
872,110.39084736372025,0,0.0
873,110.38541407234413,0,0.0
874,110.38009156789427,0,0.0
875,110.37487724445805,0,0.0
876,110.36976855974603,0,0.0
877,110.36476303352508,0,0.0
878,110.35985824609006,0,0.0
879,110.35505183677344,0,0.0
880,110.35034150249146,0,0.0
881,110.34572499632631,0,0.0
882,110.34120012614325,0,0.0
883,110.33676475324184,0,0.0
884,110.33241679104047,0,0.0
885,110.32815420379335,0,0.0
886,110.32397500533914,0,0.0
887,110.31987725788045,0,0.0
888,110.3158590707935,0,0.0
889,110.31191859946708,0,0.0
890,110.3080540441702,0,0.0
891,110.30426364894774,0,0.0
892,110.30054570054311,0,0.0
893,110.29689852734784,0,0.0
894,110.29332049837677,0,0.0
895,110.2898100222687,0,0.0
896,110.28636554631166,0,0.0
897,110.28298555549216,0,0.0
898,110.27966857156804,0,0.0
899,110.27641315216395,0,0.0
900,110.27321788988947,0,0.0
901,110.27008141147863,0,0.0
902,110.26700237695098,0,0.0
903,110.2639794787931,0,0.0
904,110.26101144116049,0,0.0
905,110.25809701909898,0,0.0
906,110.25523499778548,0,0.0
907,110.25242419178738,0,0.0
908,110.24966344434026,0,0.0
909,110.2469516266434,0,0.0
910,110.24428763717259,0,0.0
911,110.2416704010101,0,0.0
912,110.23909886919087,0,0.0
913,110.2365720180651,0,0.0
914,110.23408884867644,0,0.0
915,110.23164838615546,0,0.0
916,110.22924967912819,0,0.0
917,110.2268917991392,0,0.0
918,110.22457384008888,0,0.0
919,110.22229491768464,0,0.0
920,110.22005416890556,0,0.0
921,110.21785075148043,0,0.0
922,110.21568384337837,0,0.0
923,110.21355264231232,0,0.0
924,110.2114563652545,0,0.0
925,110.20939424796403,0,0.0
926,110.20736554452607,0,0.0
927,110.20536952690233,0,0.0
928,110.20340548449275,0,0.0
929,110.20147272370787,0,0.0
930,110.19957056755182,0,0.0
931,110.19769835521558,0,0.0
932,110.19585544168021,0,0.0
933,110.19404119732994,0,0.0
934,110.19225500757476,0,0.0
935,110.19049627248225,0,0.0
936,110.18876440641864,0,0.0
937,110.18705883769856,0,0.0
938,110.18537900824347,0,0.0
939,110.18372437324861,0,0.0
940,110.1820944008579,0,0.0
941,110.18048857184726,0,0.0
942,110.17890637931525,0,0.0
943,110.17734732838173,0,0.0
944,110.17581093589374,0,0.0
945,110.17429673013869,0,0.0
946,110.1728042505646,0,0.0
947,110.1713330475072,0,0.0
948,110.16988268192388,0,0.0
949,110.168452725134,0,0.0
950,110.16704275856577,0,0.0
951,110.16565237350926,0,0.0
952,110.16428117087555,0,0.0
953,110.16292876096176,0,0.0
954,110.16159476322194,0,0.0
955,110.16027880604352,0,0.0
956,110.15898052652936,0,0.0
957,110.15769957028503,0,0.0
958,110.15643559121149,0,0.0
959,110.15518825130275,0,0.0
960,110.15395722044856,0,0.0
961,110.15274217624197,0,0.0
962,110.15154280379163,0,0.0
963,110.15035879553862,0,0.0
964,110.14918985107795,0,0.0
965,110.14803567698429,0,0.0
966,110.14689598664215,0,0.0
967,110.14577050008006,0,0.0
968,110.14465894380898,0,0.0
969,110.14356105066462,0,0.0
970,110.14247655965364,0,0.0
971,110.14140521580369,0,0.0
972,110.140346770017,0,0.0
973,110.1393009789278,0,0.0
974,110.138267604763,0,0.0
975,110.13724641520643,0,0.0
976,110.13623718326646,0,0.0
977,110.13523968714676,0,0.0
978,110.13425371012032,0,0.0
979,110.13327904040652,0,0.0
980,110.13231547105127,0,0.0
981,110.13136279981008,0,0.0
982,110.13042082903391,0,0.0
983,110.12948936555806,0,0.0
984,110.12856822059351,0,0.0
985,110.12765720962113,0,0.0
986,110.12675615228844,0,0.0
987,110.12586487230881,0,0.0
988,110.12498319736329,0,0.0
989,110.1241109590048,0,0.0
990,110.12324799256453,0,0.0
991,110.12239413706094,0,0.0
992,110.12154923511066,0,0.0
993,110.12071313284183,0,0.0
994,110.11988567980943,0,0.0
995,110.11906672891276,0,0.0
996,110.1182561363149,0,0.0
997,110.11745376136417,0,0.0
998,110.11665946651753,0,0.0
999,110.11587311726583,0,0.0
1000,110.11509458206092,0,0.0
